context_feature,item_feature,field_pair,seed_count,mean_weight,weight_stddev,minimum_weight,maximum_weight,positive_seed_fraction,same_nonzero_sign_all_seeds
ctx:feature=machine wash,item:category=hats & caps baseball caps,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=hats & caps skullies & beanies,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=jackets & coats down & down alternative,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=jackets & coats fleece,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=jackets & coats jackets,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=men fashion hoodies & sweatshirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=men hoodies,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=men jeans,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=men socks,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=novelty & more novelty,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=panties boy shorts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=panties briefs,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=pants casual,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=rompers & overalls jumpsuits,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=rompers & overalls rompers,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=shirts casual button-down shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=shirts dress shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=shirts polos,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=shirts t-shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=shoes & jewelry men,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=shoes & jewelry westlake,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=shoes & jewelry women,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=sleep & lounge bottoms,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=sleep & lounge nightgowns & sleepshirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=sleep & lounge robes,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=sleep & lounge sets,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=sleep & lounge sleep bottoms,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=sleepwear & robes pajama sets,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=socks & hosiery socks,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=socks calf socks,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=socks no show & liner socks,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=sweaters cardigans,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=sweaters pullovers,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=tees & blouses blouses & button-down shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=tees & blouses polos,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=tees & blouses t-shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=tees & blouses tanks & camis,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=tees & blouses tees,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=tees & blouses tunics,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=tees & shirts tees,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=tops & tees t-shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=tops & tees tanks & camis,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=tops & tees tees,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=tops tees,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=tops tees & blouses,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=underwear boxer briefs,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=underwear boxers,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=underwear undershirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=women dresses,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=women fashion hoodies & sweatshirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=women jeans,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=women leggings,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=women pants,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=women skirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=made in china,item:category=earrings drop & dangle,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=made in the usa,item:category=shirts t-shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=made in the usa and imported,item:category=shirts t-shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=made in the usa or imported,item:category=running road running,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=made in the usa or imported,item:category=shirts t-shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=made in the usa or imported,item:category=shoes fashion sneakers,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=made in the usa or imported,item:category=shoes loafers & slip-ons,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=made in the usa or imported,item:category=shoes sandals,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=made in the usa or imported,item:category=sunglasses & eyewear accessories sunglasses,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=made in usa,item:category=running road running,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=made in usa,item:category=shirts t-shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=made in usa,item:category=tees & blouses tunics,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=made in usa or imported,item:category=shirts t-shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=made in usa or imported,item:category=women shoes,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=man made,item:category=shoes sandals,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=man made sole,item:category=fashion chelsea,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=man made sole,item:category=sandals platforms & wedges,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=man made sole,item:category=shoes flats,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=man made sole,item:category=shoes sandals,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=manmade,item:category=handbags & wallets shoulder bags,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=manmade sole,item:category=boots ankle & bootie,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=manmade sole,item:category=boots knee-high,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=manmade sole,item:category=boots mid-calf,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=manmade sole,item:category=fashion chelsea,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=manmade sole,item:category=fashion riding,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=manmade sole,item:category=running road running,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=manmade sole,item:category=sandals flats,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=manmade sole,item:category=sandals heeled sandals,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=manmade sole,item:category=sandals platforms & wedges,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=manmade sole,item:category=sandals slides,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=manmade sole,item:category=shoes fashion sneakers,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=manmade sole,item:category=shoes flats,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=manmade sole,item:category=shoes loafers & slip-ons,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=manmade sole,item:category=shoes mules & clogs,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=manmade sole,item:category=shoes oxfords,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=manmade sole,item:category=shoes pumps,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=manmade sole,item:category=shoes sandals,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=manmade sole,item:category=shoes slippers,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=manmade sole,item:category=shoes sneakers,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=material: all synthetic & manmade sole,item:price=missing,feature×price,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=material: synthetic,item:category=women wigs,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=mesh,item:category=athletic walking,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=mesh,item:category=hats & caps baseball caps,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=mesh,item:category=running road running,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=mesh,item:category=special occasion accessories fascinators,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=metal frame,item:category=sunglasses & eyewear accessories eyewear frames,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=metal frame,item:category=sunglasses & eyewear accessories sunglasses,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=mineral crystal,item:category=watches wrist watches,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=mirror coating coating,item:category=sunglasses & eyewear accessories sunglasses,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=no closure closure,item:category=dresses casual,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=no closure closure,item:category=shirts t-shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=non-polarized,item:category=sunglasses & eyewear accessories eyewear frames,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=non-polarized,item:category=sunglasses & eyewear accessories sunglasses,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=package dimensions: 12 x 8 x 4 inches; 2 pounds,item:category=shoes flats,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=plastic,item:category=sunglasses & eyewear accessories eyewear frames,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=plastic,item:category=sunglasses & eyewear accessories sunglasses,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=plastic frame,item:category=sunglasses & eyewear accessories eyewear frames,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=plastic frame,item:category=sunglasses & eyewear accessories replacement sunglass lenses,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=plastic frame,item:category=sunglasses & eyewear accessories sunglasses,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=plastic lens,item:category=sunglasses & eyewear accessories eyewear frames,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=plastic lens,item:category=sunglasses & eyewear accessories sunglasses,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=polarized,item:category=sunglasses & eyewear accessories eyewear frames,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=polarized,item:category=sunglasses & eyewear accessories replacement sunglass lenses,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=polarized,item:category=sunglasses & eyewear accessories sunglasses,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=polycarbonate frame,item:category=sunglasses & eyewear accessories sunglasses,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=polycarbonate lens,item:category=sunglasses & eyewear accessories eyewear frames,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=polycarbonate lens,item:category=sunglasses & eyewear accessories sunglasses,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=polyurethane sole,item:category=sandals platforms & wedges,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=polyurethane sole,item:category=shoes fashion sneakers,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=polyurethane sole,item:category=shoes sandals,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=polyurethane sole,item:category=women shoes,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=polyvinyl chloride sole,item:category=shoes slippers,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=precise swiss-quartz movement,item:category=watches wrist watches,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=product dimensions: 11 x 4 x 7 inches; 12 ounces,item:price=missing,feature×price,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=product dimensions: 5 x 5 x 5 inches; 14.4 ounces,item:price=missing,feature×price,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=pu,item:category=shoes flats,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=pull on closure,item:category=accessories keychains,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=pull on closure,item:category=accessories keyrings & keychains,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=pull on closure,item:category=active active hoodies,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=pull on closure,item:category=active active pants,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=pull on closure,item:category=active active shirts & tees,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=pull on closure,item:category=active active shorts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=pull on closure,item:category=active active sweatshirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=pull on closure,item:category=active athletic socks,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=pull on closure,item:category=active dresses,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=pull on closure,item:category=active leggings,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=pull on closure,item:category=active sets,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=pull on closure,item:category=active shirts & tees t-shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=pull on closure,item:category=active shirts & tees tank tops,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=pull on closure,item:category=base layers & compression compression pants & tights,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=pull on closure,item:category=base layers & compression shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=pull on closure,item:category=bikinis bottoms,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=pull on closure,item:category=bikinis sets,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=pull on closure,item:category=bikinis tops,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=pull on closure,item:category=clothing sets pant sets,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=pull on closure,item:category=clothing sets short sets,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=pull on closure,item:category=costumes & cosplay apparel costumes,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=pull on closure,item:category=dresses casual,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=pull on closure,item:category=dresses club & night out,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
